"part_name","step_file","quantity","category","role","rigid_link","subassembly","HOME_tx_mm","HOME_ty_mm","HOME_tz_mm","HOME_qx","HOME_qy","HOME_qz","HOME_qw","reference_status","notes"
"F_J4_001_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_001_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J4","199.72497210421065","37.401710000000016","347.411387882816","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-001 | origin: part centroid, axes parallel rigid frame"
"F_J4_001_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_001_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J4","175.04882210421064","30.395450000000004","347.411387882816","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-001 | origin: part centroid, axes parallel rigid frame"
"F_J4_001_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_001_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J4","160.64934210421063","9.166820000000001","347.411387882816","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-001 | origin: part centroid, axes parallel rigid frame"
"F_J4_001_07_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_001_07_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J4","163.26419210421062","-16.351070000000004","347.411387882816","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-001 | origin: part centroid, axes parallel rigid frame"
"F_J4_001_08_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_001_08_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J4","181.66986210421064","-34.21811000000002","347.411387882816","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-001 | origin: part centroid, axes parallel rigid frame"
"F_J4_001_09_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_001_09_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J4","207.25414210421064","-36.07412000000001","347.4113878828159","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","218.06231210421058","2.7520532713350705","113.19762115415097","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","193.18901210421058","2.7520532713350696","119.46809115415098","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","170.10437210421057","2.752053271335069","108.28331115415098","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","159.60996210421055","2.7520532713350696","84.87674115415098","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","166.61622210421055","2.7520532713350705","60.200591154150956","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","187.84485210421056","2.75205327133507","45.80111115415092","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_07_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_07_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","213.36274210421055","2.75205327133507","48.41596115415095","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_08_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_08_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","231.22978210421059","2.75205327133507","66.82163115415092","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J5_001_09_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_001_09_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J5","233.08579210421058","2.752053271335069","92.40591115415094","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","-21.05064","113.19762115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","3.822660000000001","119.46809115415095","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","26.907300000000003","108.28331115415095","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","37.401710000000016","84.87674115415093","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","30.395450000000004","60.20059115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","9.166820000000001","45.80111115415093","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_07_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_07_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","-16.351070000000004","48.41596115415093","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_08_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_08_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","-34.21811000000002","66.82163115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J6_001_09_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_001_09_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J6","285.7637253755456","-36.07412000000001","92.40591115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-001 | origin: part centroid, axes parallel rigid frame"
"F_J1_006_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J1_006_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J1","8.4499","8.52051","104.59325597694883","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J1-006 | origin: part centroid, axes parallel rigid frame"
"F_J1_006_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J1_006_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J1","-11.603930000000002","3.0575700000000006","104.59325597694884","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J1-006 | origin: part centroid, axes parallel rigid frame"
"F_J1_006_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J1_006_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J1","11.60393","-3.05757","104.59325597694884","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J1-006 | origin: part centroid, axes parallel rigid frame"
"F_J1_006_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J1_006_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J1","3.1540299999999997","-11.578090000000001","104.59325597694883","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J1-006 | origin: part centroid, axes parallel rigid frame"
"F_J1_006_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J1_006_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J1","-8.4499","-8.520520000000001","104.59325597694883","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J1-006 | origin: part centroid, axes parallel rigid frame"
"F_J1_006_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J1_006_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J1","-3.15403","11.578089999999998","104.59325597694883","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J1-006 | origin: part centroid, axes parallel rigid frame"
"F_J2_002_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_002_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","upper","J2","11.916531406567895","33.47466343137998","181.41286230977443","0","-0.4383711467890774","0","0.898794046299167","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-002 | origin: part centroid, axes parallel rigid frame"
"F_J2_002_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_002_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","upper","J2","-4.734694623470361","33.47466343137998","168.97355031878888","0","-0.4383711467890774","0","0.898794046299167","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-002 | origin: part centroid, axes parallel rigid frame"
"F_J2_002_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_002_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","upper","J2","4.734694623470363","33.47466343137998","191.02644968121112","0","-0.4383711467890774","0","0.898794046299167","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-002 | origin: part centroid, axes parallel rigid frame"
"F_J2_002_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_002_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","upper","J2","-7.181844663205065","33.47466343137998","189.61359352805147","0","-0.4383711467890774","0","0.898794046299167","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-002 | origin: part centroid, axes parallel rigid frame"
"F_J2_002_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_002_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","upper","J2","-11.916539286675434","33.47466343137998","178.58714384684035","0","-0.4383711467890774","0","0.898794046299167","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-002 | origin: part centroid, axes parallel rigid frame"
"F_J2_002_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_002_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","upper","J2","7.181844663205067","33.47466343137998","170.38640647194853","0","-0.4383711467890774","0","0.898794046299167","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-002 | origin: part centroid, axes parallel rigid frame"
"F_J3_002_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J3_002_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J3","188.49116210421067","33.47466343137998","423.713541154151","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J3-002 | origin: part centroid, axes parallel rigid frame"
"F_J3_002_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J3_002_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J3","193.95410210421068","33.47466343137998","443.767371154151","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J3-002 | origin: part centroid, axes parallel rigid frame"
"F_J3_002_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J3_002_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J3","200.06924210421067","33.47466343137998","420.55951115415104","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J3-002 | origin: part centroid, axes parallel rigid frame"
"F_J3_002_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J3_002_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J3","208.58976210421068","33.47466343137998","429.00941115415105","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J3-002 | origin: part centroid, axes parallel rigid frame"
"F_J3_002_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J3_002_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J3","205.53219210421068","33.47466343137998","440.61334115415104","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J3-002 | origin: part centroid, axes parallel rigid frame"
"F_J3_002_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J3_002_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","fore","J3","185.43358210421067","33.47466343137998","435.317471154151","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J3-002 | origin: part centroid, axes parallel rigid frame"
"F_J4_002_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_002_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J4","188.56177210421066","8.52051","346.6950809911143","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-002 | origin: part centroid, axes parallel rigid frame"
"F_J4_002_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_002_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J4","208.61560210421067","3.057570000000001","346.6950809911143","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-002 | origin: part centroid, axes parallel rigid frame"
"F_J4_002_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_002_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J4","185.40774210421066","-3.057570000000001","346.6950809911143","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-002 | origin: part centroid, axes parallel rigid frame"
"F_J4_002_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_002_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J4","193.85764210421067","-11.578090000000003","346.6950809911143","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-002 | origin: part centroid, axes parallel rigid frame"
"F_J4_002_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_002_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J4","205.46157210421066","-8.520520000000001","346.6950809911143","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-002 | origin: part centroid, axes parallel rigid frame"
"F_J4_002_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J4_002_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","roll","J4","200.16570210421065","11.578090000000003","346.6950809911143","0","-0.7071067811865477","0","-0.7071067811865475","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J4-002 | origin: part centroid, axes parallel rigid frame"
"F_J5_002_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_002_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J5","205.46157210421057","3.468360163036765","73.64293115415096","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-002 | origin: part centroid, axes parallel rigid frame"
"F_J5_002_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_002_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J5","185.40774210421057","3.468360163036766","79.10587115415096","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-002 | origin: part centroid, axes parallel rigid frame"
"F_J5_002_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_002_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J5","208.61560210421055","3.4683601630367655","85.22101115415096","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-002 | origin: part centroid, axes parallel rigid frame"
"F_J5_002_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_002_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J5","200.16570210421057","3.4683601630367655","93.74153115415096","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-002 | origin: part centroid, axes parallel rigid frame"
"F_J5_002_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_002_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J5","188.56177210421055","3.468360163036765","90.68396115415096","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-002 | origin: part centroid, axes parallel rigid frame"
"F_J5_002_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J5_002_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","pitch","J5","193.85764210421056","3.468360163036765","70.58535115415096","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J5-002 | origin: part centroid, axes parallel rigid frame"
"F_J6_002_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_002_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","tool","J6","289.28034572960513","8.520510000000002","73.71354115415095","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-002 | origin: part centroid, axes parallel rigid frame"
"F_J6_002_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_002_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","tool","J6","289.28034572960513","3.057570000000001","93.76737115415095","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-002 | origin: part centroid, axes parallel rigid frame"
"F_J6_002_03_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_002_03_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","tool","J6","289.28034572960513","-3.057570000000001","70.55951115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-002 | origin: part centroid, axes parallel rigid frame"
"F_J6_002_04_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_002_04_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","tool","J6","289.28034572960513","-11.578090000000001","79.00941115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-002 | origin: part centroid, axes parallel rigid frame"
"F_J6_002_05_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_002_05_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","tool","J6","289.28034572960513","-8.520520000000001","90.61334115415094","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-002 | origin: part centroid, axes parallel rigid frame"
"F_J6_002_06_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J6_002_06_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","tool","J6","289.28034572960513","11.578090000000001","85.31747115415095","0","-1.1102230246251565e-16","0","-1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J6-002 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-34","20","117.62373923455995","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_01_HeadWasher","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_01_HeadWasher.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-34","20.000000000000004","114.39999999999999","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_01_LockNut","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_01_LockNut.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-34.00000000000001","20","127.30000000000005","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_01_NutWasher","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_01_NutWasher.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-34","20.000000000000004","124.39999999999999","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_02_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_02_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","34","20.000000000000004","117.62373923455998","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_02_HeadWasher","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_02_HeadWasher.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","34.00000000000001","19.999999999999996","114.39999999999999","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_02_LockNut","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_02_LockNut.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","34","20","127.30000000000005","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_003_02_NutWasher","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_003_02_NutWasher.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","34.00000000000001","19.999999999999996","124.39999999999999","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-003 | origin: part centroid, axes parallel rigid frame"
"F_J2_004_01_Bolt","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_004_01_Bolt.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-18","-25.999999999999996","117.62373923455995","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-004 | origin: part centroid, axes parallel rigid frame"
"F_J2_004_01_HeadWasher","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_004_01_HeadWasher.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-18","-25.999999999999993","114.39999999999999","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-004 | origin: part centroid, axes parallel rigid frame"
"F_J2_004_01_LockNut","02_PARTS_STEP/HARDWARE_PLACEHOLDER/F_J2_004_01_LockNut.step","1","HARDWARE_PLACEHOLDER","hardware_placeholder","yaw","J2","-17.999999999999996","-25.999999999999996","127.29999999999997","0","0","0","1","PLACEHOLDER","FASTENER ENVELOPE / LENGTH TBD / F-J2-004 | origin: part centroid, axes parallel rigid frame"
